=== SCPN Fusion Core — Neural Transport Training (QLKNN-10D) ===
Data:    data/qlknn10d_processed
Output:  weights/neural_transport_qlknn.npz
Arch:    auto -> 256 -> 128 -> 3
Epochs:  1000
LR:      0.0003
Batch:   8192

Data is GB-normalized (raw gyro-Bohm fluxes, no chi_gb multiplication)
Added derived features: ITG excess, TEM excess -> 12D input

Data loaded: train=(1801197, 12), val=(100066, 12), test=(100068, 12)
Y ranges: chi_e=[0.00, 498.56], chi_i=[0.00, 1006.12], D_e=[0.00, 80.36]

Training on GB-normalized targets (loss in GB space, eval in physical space)
Y train ranges: [0.000, 498.563], [0.000, 1006.115], [0.000, 80.355]

--- Training ---
JAX backend: GPU (cuda:0)
  Output scale (P90): [43.07545204 72.60898666  7.2507782 ]
  Output bias init: flux=[-1.85671903 -2.03404507 -2.41275783], gate=-0.42 (flux fraction=0.40, target mean: [6.25133028 8.92582728 0.62198069])
  Epoch    0/1000 | train_loss=983.2079 | val_loss=608.6352 | rel_l2=0.8939 | best=0.8939 | lr=3.00e-05 | pat=0/150 | 7s
  Epoch  342/1000 | train_loss=112.2385 | val_loss=120.1674 | rel_l2=0.3122 | best=0.3096 | lr=2.24e-04 | pat=108/150 | 712s
  Epoch  343/1000 | train_loss=112.5864 | val_loss=121.4777 | rel_l2=0.3179 | best=0.3096 | lr=2.24e-04 | pat=109/150 | 715s
  Epoch  344/1000 | train_loss=112.1848 | val_loss=120.0330 | rel_l2=0.3123 | best=0.3096 | lr=2.23e-04 | pat=110/150 | 717s
  Epoch  345/1000 | train_loss=112.1062 | val_loss=119.3167 | rel_l2=0.3130 | best=0.3096 | lr=2.23e-04 | pat=111/150 | 719s
  Epoch  346/1000 | train_loss=111.9625 | val_loss=119.7562 | rel_l2=0.3135 | best=0.3096 | lr=2.23e-04 | pat=112/150 | 721s
  Epoch  347/1000 | train_loss=112.0086 | val_loss=120.1868 | rel_l2=0.3141 | best=0.3096 | lr=2.22e-04 | pat=113/150 | 723s
  Epoch  348/1000 | train_loss=112.1740 | val_loss=124.4542 | rel_l2=0.3172 | best=0.3096 | lr=2.22e-04 | pat=114/150 | 725s
  Epoch  349/1000 | train_loss=112.0061 | val_loss=121.2831 | rel_l2=0.3193 | best=0.3096 | lr=2.21e-04 | pat=115/150 | 727s
  Epoch  350/1000 | train_loss=111.9129 | val_loss=120.1130 | rel_l2=0.3169 | best=0.3096 | lr=2.21e-04 | pat=116/150 | 729s
  Epoch  351/1000 | train_loss=111.8595 | val_loss=121.4511 | rel_l2=0.3185 | best=0.3096 | lr=2.20e-04 | pat=117/150 | 731s
  Epoch  352/1000 | train_loss=111.8904 | val_loss=118.8977 | rel_l2=0.3137 | best=0.3096 | lr=2.20e-04 | pat=118/150 | 733s
  Epoch  353/1000 | train_loss=111.8166 | val_loss=119.7488 | rel_l2=0.3145 | best=0.3096 | lr=2.20e-04 | pat=119/150 | 735s
  Epoch  354/1000 | train_loss=112.0726 | val_loss=119.8258 | rel_l2=0.3133 | best=0.3096 | lr=2.19e-04 | pat=120/150 | 737s
  Epoch  355/1000 | train_loss=111.7519 | val_loss=120.8699 | rel_l2=0.3192 | best=0.3096 | lr=2.19e-04 | pat=121/150 | 739s
  Epoch  356/1000 | train_loss=111.8149 | val_loss=119.6551 | rel_l2=0.3123 | best=0.3096 | lr=2.18e-04 | pat=122/150 | 741s
  Epoch  357/1000 | train_loss=111.8305 | val_loss=121.3923 | rel_l2=0.3184 | best=0.3096 | lr=2.18e-04 | pat=123/150 | 743s
  Epoch  358/1000 | train_loss=111.7525 | val_loss=120.9237 | rel_l2=0.3140 | best=0.3096 | lr=2.17e-04 | pat=124/150 | 745s
  Epoch  359/1000 | train_loss=111.7381 | val_loss=121.0279 | rel_l2=0.3185 | best=0.3096 | lr=2.17e-04 | pat=125/150 | 747s
  Epoch  360/1000 | train_loss=111.8190 | val_loss=120.6593 | rel_l2=0.3167 | best=0.3096 | lr=2.17e-04 | pat=126/150 | 750s
  Epoch  361/1000 | train_loss=111.6614 | val_loss=120.8460 | rel_l2=0.3201 | best=0.3096 | lr=2.16e-04 | pat=127/150 | 752s
  Epoch  362/1000 | train_loss=111.7581 | val_loss=119.9353 | rel_l2=0.3142 | best=0.3096 | lr=2.16e-04 | pat=128/150 | 754s
  Epoch  363/1000 | train_loss=111.6904 | val_loss=122.1905 | rel_l2=0.3149 | best=0.3096 | lr=2.15e-04 | pat=129/150 | 756s
  Epoch  364/1000 | train_loss=111.6644 | val_loss=120.1753 | rel_l2=0.3166 | best=0.3096 | lr=2.15e-04 | pat=130/150 | 758s
  Epoch  365/1000 | train_loss=111.7911 | val_loss=121.2851 | rel_l2=0.3192 | best=0.3096 | lr=2.14e-04 | pat=131/150 | 760s
  Epoch  366/1000 | train_loss=111.7821 | val_loss=120.7994 | rel_l2=0.3142 | best=0.3096 | lr=2.14e-04 | pat=132/150 | 762s
  Epoch  367/1000 | train_loss=111.6232 | val_loss=120.6926 | rel_l2=0.3114 | best=0.3096 | lr=2.14e-04 | pat=133/150 | 764s
  Epoch  368/1000 | train_loss=111.5099 | val_loss=120.0478 | rel_l2=0.3136 | best=0.3096 | lr=2.13e-04 | pat=134/150 | 766s
  Epoch  369/1000 | train_loss=111.5447 | val_loss=119.4996 | rel_l2=0.3140 | best=0.3096 | lr=2.13e-04 | pat=135/150 | 768s
  Epoch  370/1000 | train_loss=111.6155 | val_loss=120.0871 | rel_l2=0.3148 | best=0.3096 | lr=2.12e-04 | pat=136/150 | 770s
  Epoch  371/1000 | train_loss=111.6899 | val_loss=119.7184 | rel_l2=0.3148 | best=0.3096 | lr=2.12e-04 | pat=137/150 | 772s
  Epoch  372/1000 | train_loss=111.3530 | val_loss=119.9926 | rel_l2=0.3155 | best=0.3096 | lr=2.11e-04 | pat=138/150 | 774s
  Epoch  373/1000 | train_loss=111.4323 | val_loss=120.1466 | rel_l2=0.3124 | best=0.3096 | lr=2.11e-04 | pat=139/150 | 776s
  Epoch  374/1000 | train_loss=111.2670 | val_loss=119.9215 | rel_l2=0.3163 | best=0.3096 | lr=2.11e-04 | pat=140/150 | 778s
  Epoch  375/1000 | train_loss=111.7374 | val_loss=120.0329 | rel_l2=0.3147 | best=0.3096 | lr=2.10e-04 | pat=141/150 | 780s
  Epoch  376/1000 | train_loss=111.3160 | val_loss=119.8023 | rel_l2=0.3148 | best=0.3096 | lr=2.10e-04 | pat=142/150 | 783s
  Epoch  377/1000 | train_loss=111.4392 | val_loss=121.1456 | rel_l2=0.3206 | best=0.3096 | lr=2.09e-04 | pat=143/150 | 785s
  Epoch  378/1000 | train_loss=111.2812 | val_loss=120.9669 | rel_l2=0.3189 | best=0.3096 | lr=2.09e-04 | pat=144/150 | 787s
  Epoch  379/1000 | train_loss=111.3767 | val_loss=121.2396 | rel_l2=0.3130 | best=0.3096 | lr=2.08e-04 | pat=145/150 | 789s
  Epoch  380/1000 | train_loss=111.4262 | val_loss=121.0234 | rel_l2=0.3152 | best=0.3096 | lr=2.08e-04 | pat=146/150 | 791s
  Epoch  381/1000 | train_loss=111.3941 | val_loss=119.3389 | rel_l2=0.3143 | best=0.3096 | lr=2.08e-04 | pat=147/150 | 793s
  Epoch  382/1000 | train_loss=111.3233 | val_loss=120.2035 | rel_l2=0.3193 | best=0.3096 | lr=2.07e-04 | pat=148/150 | 795s
  Epoch  383/1000 | train_loss=111.2324 | val_loss=119.7921 | rel_l2=0.3147 | best=0.3096 | lr=2.07e-04 | pat=149/150 | 797s
  Epoch  384/1000 | train_loss=111.3362 | val_loss=120.7960 | rel_l2=0.3168 | best=0.3096 | lr=2.06e-04 | pat=150/150 | 799s
  Early stopping at epoch 384 (no improvement for 150 epochs)

Training complete in 800.7s
  val_relative_l2:   0.3185
  train_relative_l2: 0.3316

=== VERIFICATION GATE ===
  WARN: test_relative_l2 = 0.3426 >= 0.05
  FAIL: test_relative_l2 = 0.3426 >= 0.10 (hard fail)
  PASS: no severe overfitting (val/train = 1.08)
  WARN: chi_e relative_l2 = 0.4105 >= 0.10
  WARN: chi_i relative_l2 = 0.3172 >= 0.10
  WARN: D_e relative_l2 = 0.5610 >= 0.10
  PASS: all predictions finite and non-negative

  VERIFICATION FAILED — weights NOT saved.
  Try: --epochs 1000 --lr 1e-4 --hidden-dims 512,256
